approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred
FlowOCT,compas_train_calibration_1.csv,1,SP,0.4,3086,1,3,0,10800,9,2090,0.677252106,47.51196172,1017,10801.5269,0.678988327,0.67746114,0.098347426,0.166373899,0.095327996,0.16715269,0.097800391,0.163178527
FlowOCT,compas_train_calibration_1.csv,1,SP,0.51,3086,1,3,0,10800,9,2090,0.677252106,47.27272727,2130,10800.30401,0.678988327,0.67746114,0.098347426,0.166373899,0.095327996,0.16715269,0.097800391,0.163178527
FlowOCT,compas_train_calibration_1.csv,1,SP,0.52,3086,1,3,0,10800,9,2073,0.671743357,48.23926676,3052,10800.68525,0.673151751,0.674222798,0.098347426,0.165254105,0.095327996,0.155111673,0.097800391,0.158728559
FlowOCT,compas_train_calibration_1.csv,1,SP,0.53,3086,1,3,0,10800,9,2062,0.668178872,49.41804074,3179,10800.46654,0.6692607,0.669041451,0.098347426,0.153470311,0.095327996,0.14564967,0.097800391,0.154795423
FlowOCT,compas_train_calibration_1.csv,1,SP,0.54,3086,1,3,0,10800,9,2091,0.67757615,47.05882353,2717,10800.95052,0.67769131,0.675518135,0.098347426,0.164167506,0.095327996,0.165186122,0.097800391,0.16521413
FlowOCT,compas_train_calibration_1.csv,1,SP,0.55,3086,1,3,0,10800,9,2091,0.67757615,47.25011956,958,10800.53009,0.67769131,0.675518135,0.098347426,0.164167506,0.095327996,0.165186122,0.097800391,0.16521413
FlowOCT,compas_train_calibration_1.csv,1,SP,0.5,3086,1,3,0,10800,9,2091,0.67757615,46.67623147,3677,10801.15752,0.67769131,0.675518135,0.098347426,0.164167506,0.095327996,0.165186122,0.097800391,0.16521413
FlowOCT,compas_train_calibration_1.csv,1,None,1,3086,1,4,0,10800,9,2104,0.681788723,45.53231939,17173,10800.865,0.680285344,0.684585492,0.098347426,0.168380646,0.095327996,0.170287962,0.097800391,0.158952457
FlowOCT,compas_train_calibration_1.csv,1,SP,0.01,3086,1,4,0,10800,9,1729,0.560272197,73.04800463,15,10802.86544,0.549935149,0.547279793,0.098347426,0.008855028,0.095327996,-0.001348504,0.097800391,0.004485418
FlowOCT,compas_train_calibration_1.csv,1,SP,0.02,3086,1,4,0,10800,9,1801,0.58360337,66.74069961,27,10800.64037,0.57846952,0.577720207,0.098347426,0.019785532,0.095327996,0.023014468,0.097800391,0.019772035
FlowOCT,compas_train_calibration_1.csv,1,SP,0.03,3086,1,4,0,10800,9,1760,0.570317563,71.19318182,20,10802.16773,0.570687419,0.567357513,0.098347426,0.024527009,0.095327996,-0.005337828,0.097800391,0.006297123
FlowOCT,compas_train_calibration_1.csv,1,SP,0.04,3086,1,4,0,10800,9,1719,0.557031756,75.91623037,23,10802.53738,0.5538262,0.553108808,0.098347426,0.007034368,0.095327996,0.014327855,0.097800391,0.003692447
FlowOCT,compas_train_calibration_1.csv,1,SP,0.05,3086,1,4,0,10800,9,1833,0.59397278,65.52100382,1,10800.37594,0.598573281,0.582253886,0.098347426,0.040469238,0.095327996,0.045495154,0.097800391,0.030845643
FlowOCT,compas_train_calibration_1.csv,1,SP,0.06,3086,1,4,0,10800,9,1849,0.599157485,64.68361276,33,10806.61573,0.587548638,0.600388601,0.098347426,0.056327775,0.095327996,0.07148195,0.097800391,0.099783752
