sample,fair bound,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,train acc,sp train pred,test acc,sp test pred
3,0.55,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.55,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.6,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.6,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.6,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.65,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.65,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.65,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.7,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.7,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.7,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.75,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.75,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.75,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.8,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.8,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.8,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.85,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.85,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.85,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.9,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.9,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.9,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
4,0.01,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.01,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.01,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.05,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.05,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.05,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
4,0.1,1,81.968,-0.033645,81.208,-0.0052674,81.968,-0.033645,81.208,-0.0052674
4,0.1,2,82.508,-0.034759,81.708,-0.0092519,82.508,-0.034759,81.708,-0.0092519
4,0.1,3,82.958,-0.048252,81.628,-0.013623,82.958,-0.048252,81.628,-0.013623
