approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,compas_enc.csv,CSP,0.4,3101,2,0,10800,2,2041,0.658174782,0,6618,4396.643305,0.68632534,0.65117801,1,0.331754658,0.4,0.211919699,0.415662651,0.393410853,0.360215054,1,0.4,0.5,0.444444444,1,1,0.25,0.197943445,0.259259259,1,0.8,0.461538462,1,0.8,0.461538462
FlowOCT,compas_enc.csv,CSP,0.51,3101,2,0,10800,2,2052,0.661722025,0,6326,5879.75338,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
FlowOCT,compas_enc.csv,CSP,0.52,3101,2,0,10800,2,2052,0.661722025,0,9143,5848.462621,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
FlowOCT,compas_enc.csv,CSP,0.53,3101,2,0,10800,2,2052,0.661722025,0,6578,5340.642774,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
FlowOCT,compas_enc.csv,CSP,0.54,3101,2,0,10800,2,2052,0.661722025,0,11655,7751.489974,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
FlowOCT,compas_enc.csv,CSP,0.55,3101,2,0,10800,9,2052,0.661722025,35.47758285,10035,10800.22529,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
FlowOCT,compas_enc.csv,CSP,0.5,3101,2,0,10800,2,2052,0.661722025,0,7642,5324.641788,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
FlowOCT,compas_enc.csv,EOdds,0.01,3101,2,0,10800,9,1691,0.545307965,0.709639267,6946,10800.67466,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,EOdds,0.02,3101,2,0,10800,9,1691,0.545307965,77.82377292,2398,10800.58139,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,EOdds,0.03,3101,2,0,10800,9,1709,0.551112544,45.46518432,6569,10800.31063,0.563188594,0.540575916,1,0.331754658,0.018012422,0.211919699,0.013801757,0.393410853,0.024739583,1,0.032193159,0.5,0.032608696,1,0.058823529,0.010335917,0.005141388,0.012048193,0.025119617,0.022058824,0.035971223,0.025119617,0.022058824,0.035971223
