approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,compas_train_calibration_1.csv,1,SP,0.4,3086,1,2,0,10800,2,2062,0.668178872,0,2580,1576.225094,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.51,3086,1,2,0,10800,2,2062,0.668178872,0,2922,2056.817945,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.52,3086,1,2,0,10800,2,2062,0.668178872,0,2619,1446.871569,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.53,3086,1,2,0,10800,2,2062,0.668178872,0,2919,1091.309376,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.54,3086,1,2,0,10800,2,2062,0.668178872,0,2544,1992.960989,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.55,3086,1,2,0,10800,2,2062,0.668178872,0,2874,1303.641061,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.5,3086,1,2,0,10800,2,2062,0.668178872,0,2639,1772.369032,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_2.csv,2,None,1,3086,1,2,0,10800,2,2071,0.671095269,0,2718,261.4708278,0.693904021,0.654792746,0.098347426,0.172515236,0.095327996,0.154538559,0.097800391,0.163728942,0.065686275,0.168768275,0.063419118,0.259558824,0.063419118,0.166360294,0.124694094,0.099814078,0.101581596,0.168626393,0.150700752,0.187005528,0.168626393,0.150700752,0.187005528
FlowOCT,compas_train_calibration_2.csv,2,SP,0.01,3086,1,2,0,10800,2,1864,0.604018146,0,4242,4086.94629,0.572632944,0.579015544,0.098347426,0.005259061,0.095327996,0.020941143,0.097800391,0.002203527,0.065686275,0.074019608,0.063419118,0.011191726,0.063419118,0.089066537,0.004907977,0.022725769,0.029337407,0.032855671,0.004678202,0.007579457,0.032855671,0.022725769,0.029337407
FlowOCT,compas_train_calibration_2.csv,2,SP,0.02,3086,1,2,0,10800,2,1876,0.607906675,0,5174,4338.014113,0.572632944,0.584196891,0.098347426,0.013415093,0.095327996,0.016513555,0.097800391,0.005748574,0.065686275,0.033447092,0.063419118,0.029003268,0.063419118,0.060965762,0.016420369,0.005962731,0.01045411,0.030293959,0.008318979,0.000820457,0.030293959,0.008318979,0.01045411
FlowOCT,compas_train_calibration_2.csv,2,SP,0.03,3086,1,2,0,10800,2,1903,0.616655865,0,5709,3508.365862,0.594033722,0.606217617,0.098347426,0.029169365,0.095327996,0.069245681,0.097800391,0.027071101,0.065686275,0.07080943,0.063419118,0.17798088,0.063419118,0.091480197,0.023528319,0.023622284,0.01514498,0.008926731,0.097772471,0.04354281,0.023528319,0.097772471,0.04354281
FlowOCT,compas_train_calibration_2.csv,2,SP,0.04,3086,1,2,0,10800,2,1904,0.616979909,0,5649,5114.219445,0.590142672,0.598445596,0.098347426,0.039114731,0.095327996,0.073662031,0.097800391,0.045718049,0.065686275,0.085434942,0.063419118,0.16752451,0.063419118,0.071543928,0.03022265,0.016582531,0.001569614,0.007631153,0.121378797,0.074935047,0.03022265,0.121378797,0.074935047
FlowOCT,compas_train_calibration_2.csv,2,SP,0.05,3086,1,2,0,10800,2,1956,0.633830201,0,4156,3493.985722,0.603761349,0.610103627,0.098347426,0.045698843,0.095327996,0.04774266,0.097800391,0.057621945,0.065686275,0.033708806,0.063419118,0.011191726,0.063419118,0.0390625,0.035893424,0.01370646,0.021854781,0.004637582,0.054826965,0.063184935,0.035893424,0.054826965,0.063184935
FlowOCT,compas_train_calibration_2.csv,2,SP,0.06,3086,1,2,0,10800,2,1956,0.633830201,0,3751,2190.209087,0.603761349,0.610103627,0.098347426,0.045698843,0.095327996,0.04774266,0.097800391,0.057621945,0.065686275,0.033708806,0.063419118,0.011191726,0.063419118,0.0390625,0.035893424,0.01370646,0.021854781,0.004637582,0.054826965,0.063184935,0.035893424,0.054826965,0.063184935
