approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred
FlowOCT,adult_train_calibration_1.csv,1,SP,0.52,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10804.18032,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.53,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.62416,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.54,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.07908,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.55,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.07959,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.5,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.09604,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,None,1,22611,1,2,0,10800,9,17007,0.75215603,32.95113777,3,10800.96122,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.01,22611,1,2,0,10800,9,17007,0.75215603,24.78979244,1,10801.7176,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.02,22611,1,2,0,10800,9,17007,0.75215603,25.22490739,1,10800.86404,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.03,22611,1,2,0,10800,9,17007,0.75215603,25.65414241,1,10800.7063,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.04,22611,1,2,0,10800,9,17007,0.75215603,26.08925736,1,10801.07848,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.05,22611,1,2,0,10800,9,17007,0.75215603,26.51849239,1,10803.76038,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.06,22611,1,2,0,10800,9,17007,0.75215603,26.94772741,1,10800.68487,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.07,22611,1,2,0,10800,9,17519,0.774799876,23.66002626,1,10800.69376,0.771605484,0.772333274,0.198818593,0.04059412,0.198968827,0.039484936,0.198999728,0.032786414
FlowOCT,adult_train_calibration_2.csv,2,SP,0.08,22611,1,2,0,10800,9,17007,0.75215603,27.81207738,1,10800.7011,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.09,22611,1,2,0,10800,9,17007,0.75215603,28.24719233,1,10800.78599,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.11,22611,1,2,0,10800,9,17007,0.75215603,29.11154231,1,10800.71871,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.12,22611,1,2,0,10800,9,17007,0.75215603,29.54077733,1,10800.75769,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.13,22611,1,2,0,10800,9,17007,0.75215603,29.97589228,1,10800.79445,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.14,22611,1,2,0,10800,9,17007,0.75215603,30.4051273,1,10800.91027,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.15,22611,1,2,0,10800,9,17007,0.75215603,30.84024225,1,10800.98719,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_2.csv,2,SP,0.16,22611,1,2,0,10800,9,17519,0.774799876,27.43307266,1,10800.99699,0.771605484,0.772333274,0.198818593,0.04059412,0.198968827,0.039484936,0.198999728,0.032786414
FlowOCT,adult_train_calibration_2.csv,2,SP,0.17,22611,1,2,0,10800,9,17007,0.75215603,31.70459223,1,10800.86853,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
