dataset,split,method,seed,classifier,metric,test_acc,test_disp,train_acc,train_disp,hyp,time
compas,1,correlation_remover,1,RF,FPR,0.6545690213869086,0.15611205432937184,0.717649600345647,0.21038857597997385,0.5555555555555556,0.2990560531616211
compas,1,correlation_remover,1,RF,FPR,0.6526247569669476,0.15611205432937184,0.717649600345647,0.21038857597997385,0.6666666666666666,0.28000402450561523
compas,1,correlation_remover,1,RF,FPR,0.6545690213869086,0.15611205432937184,0.717649600345647,0.21038857597997385,0.7777777777777777,0.2778892517089844
compas,1,correlation_remover,1,RF,FPR,0.6545690213869086,0.15611205432937184,0.717649600345647,0.21038857597997385,0.8888888888888888,0.2886660099029541
compas,1,correlation_remover,1,RF,FPR,0.6545690213869086,0.15611205432937184,0.717649600345647,0.21038857597997385,1.0,0.2778456211090088
compas,1,correlation_remover,1,RF,EO,0.6804925469863902,0.3318922749822821,0.6928062216461439,0.25339338309775755,0.0,0.26434969902038574
compas,1,correlation_remover,1,RF,EO,0.6545690213869086,0.2981425702811245,0.717649600345647,0.23024587771778782,0.1111111111111111,0.2621893882751465
compas,1,correlation_remover,1,RF,EO,0.6526247569669476,0.2981425702811245,0.717649600345647,0.22862250109441118,0.2222222222222222,0.28112292289733887
compas,1,correlation_remover,1,RF,EO,0.6545690213869086,0.2981425702811245,0.717649600345647,0.23024587771778782,0.3333333333333333,0.2795369625091553
compas,1,correlation_remover,1,RF,EO,0.6545690213869086,0.2981425702811245,0.717649600345647,0.23024587771778782,0.4444444444444444,0.29891228675842285
compas,1,correlation_remover,1,RF,EO,0.6545690213869086,0.2981425702811245,0.717649600345647,0.23024587771778782,0.5555555555555556,0.3079833984375
compas,1,correlation_remover,1,RF,EO,0.6526247569669476,0.2981425702811245,0.717649600345647,0.22862250109441118,0.6666666666666666,0.29586005210876465
compas,1,correlation_remover,1,RF,EO,0.6545690213869086,0.2981425702811245,0.717649600345647,0.23024587771778782,0.7777777777777777,0.3153839111328125
compas,1,correlation_remover,1,RF,EO,0.6545690213869086,0.2981425702811245,0.717649600345647,0.23024587771778782,0.8888888888888888,0.2745544910430908
compas,1,correlation_remover,1,RF,EO,0.6545690213869086,0.2981425702811245,0.717649600345647,0.23024587771778782,1.0,0.2608673572540283
compas,1,correlation_remover,1,LR,DP,0.6811406351263772,0.3095518867924528,0.6783322531864333,0.2594167078596144,0.0,0.5184416770935059
compas,1,correlation_remover,1,LR,DP,0.6811406351263772,0.26859276729559745,0.6787643119464247,0.22782995551161644,0.1111111111111111,0.2520790100097656
compas,1,correlation_remover,1,LR,DP,0.6804925469863902,0.24775943396226413,0.6785482825664291,0.20733403627610747,0.2222222222222222,0.25745081901550293
compas,1,correlation_remover,1,LR,DP,0.6804925469863902,0.22441037735849056,0.6783322531864333,0.2022920194693847,0.3333333333333333,0.2636222839355469
compas,1,correlation_remover,1,LR,DP,0.679196370706416,0.19225628930817612,0.6763879887664722,0.19430190327081398,0.4444444444444444,0.25498270988464355
compas,1,correlation_remover,1,LR,DP,0.6772521062864549,0.18770889487870618,0.6768200475264636,0.1892598864640913,0.5555555555555556,0.0639791488647461
compas,1,correlation_remover,1,LR,DP,0.6740116655865198,0.16003593890386342,0.673795636206524,0.16740422404703326,0.6666666666666666,0.056706905364990234
compas,1,correlation_remover,1,LR,DP,0.6746597537265068,0.14860736747529202,0.673795636206524,0.16170772491506108,0.7777777777777777,0.06197547912597656
compas,1,correlation_remover,1,LR,DP,0.6746597537265068,0.14860736747529202,0.6744437243465111,0.15750604424279213,0.8888888888888888,0.06126260757446289
compas,1,correlation_remover,1,LR,DP,0.6740116655865198,0.2065476190476191,0.67249945992655,0.1939865187855504,1.0,0.06155514717102051
compas,1,correlation_remover,1,LR,TPR,0.6811406351263772,0.3140326009922041,0.6783322531864333,0.23068364220049614,0.0,0.0545802116394043
compas,1,correlation_remover,1,LR,TPR,0.6811406351263772,0.2359319631467045,0.6787643119464247,0.2097256675908361,0.1111111111111111,0.050447702407836914
compas,1,correlation_remover,1,LR,TPR,0.6804925469863902,0.21108901625921161,0.6785482825664291,0.20810229096745952,0.2222222222222222,0.07052063941955566
compas,1,correlation_remover,1,LR,TPR,0.6804925469863902,0.20867937770499467,0.6783322531864333,0.20248431343936962,0.3333333333333333,0.06875443458557129
compas,1,correlation_remover,1,LR,TPR,0.679196370706416,0.19904082348812724,0.6763879887664722,0.1928352546330075,0.4444444444444444,0.06754183769226074
compas,1,correlation_remover,1,LR,TPR,0.6772521062864549,0.19422154637969347,0.6768200475264636,0.1990921699659564,0.5555555555555556,0.047287702560424805
compas,1,correlation_remover,1,LR,TPR,0.6740116655865198,0.167715522283308,0.673795636206524,0.23630374479889044,0.6666666666666666,0.05256533622741699
