sample,fair bound,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,train acc,sp train pred,test acc,sp test pred
2,0.28,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.29,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.29,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.29,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.3,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.3,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.3,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.31,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.31,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.31,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.32,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.32,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.32,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.33,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.33,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.33,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.34,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.34,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.34,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.35,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.35,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.35,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.36,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.36,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.36,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.37,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.37,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.37,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.38,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.38,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.38,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.39,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.39,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.39,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.4,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.4,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.4,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
