sample,fair bound,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,train acc,sp train pred,test acc,sp test pred
2,0.13,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.13,3,74.168,0.16244,69.88,0.058781,73.103,0.057007,68.273,0.016472
2,0.14,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.14,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.14,3,74.168,0.16244,69.88,0.058781,73.103,0.057007,68.273,0.016472
2,0.15,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.15,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.15,3,74.168,0.16244,69.88,0.058781,73.103,0.057007,68.273,0.016472
2,0.16,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.16,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.16,3,74.168,0.16244,69.88,0.058781,73.103,0.057007,68.273,0.016472
2,0.17,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.17,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.17,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.18,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.18,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.18,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.19,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.19,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.19,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.2,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.2,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.2,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.21,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.21,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.21,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.22,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.22,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.22,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.23,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.23,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.23,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.24,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.24,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.24,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.25,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.25,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.25,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.26,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.26,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.26,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.27,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.27,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.27,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.28,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.28,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.28,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
2,0.29,1,70.306,0.18444,68.675,0.28275,70.306,0.18444,68.675,0.28275
2,0.29,2,70.573,0.19821,69.478,0.23524,70.573,0.19821,69.478,0.23524
2,0.29,3,74.168,0.16244,69.88,0.058781,74.168,0.16244,69.88,0.058781
