dataset,split,method,seed,classifier,metric,acc,disp,hyp,time
german_binary,1,threshold_optimizer,100,MLP,EO,0.78,0.1473495058400719,no_prefit,
german_binary,1,threshold_optimizer,100,KNN,DP,0.732,0.0546064353841316,prefit,
german_binary,1,threshold_optimizer,100,KNN,DP,0.732,0.0546064353841316,no_prefit,
german_binary,1,threshold_optimizer,100,KNN,TPR,0.728,0.0153846153846154,prefit,
german_binary,1,threshold_optimizer,100,KNN,TPR,0.728,0.0153846153846154,no_prefit,
german_binary,1,threshold_optimizer,100,KNN,FPR,0.732,0.2722371967654986,prefit,
german_binary,1,threshold_optimizer,100,KNN,FPR,0.732,0.2722371967654986,no_prefit,
german_binary,1,threshold_optimizer,100,KNN,EO,0.692,0.2147349505840071,prefit,
german_binary,1,threshold_optimizer,100,KNN,EO,0.692,0.2147349505840071,no_prefit,
german_binary,1,threshold_optimizer,9,RF,DP,0.756,0.0437061104706005,prefit,
german_binary,1,threshold_optimizer,9,RF,DP,0.756,0.0338538937218321,no_prefit,
german_binary,1,threshold_optimizer,9,RF,TPR,0.772,0.0938461538461538,prefit,
german_binary,1,threshold_optimizer,9,RF,TPR,0.764,0.1189743589743589,no_prefit,
german_binary,1,threshold_optimizer,9,RF,FPR,0.772,0.0323450134770889,prefit,
german_binary,1,threshold_optimizer,9,RF,FPR,0.764,0.0799640610961365,no_prefit,
german_binary,1,threshold_optimizer,9,RF,EO,0.772,0.0938461538461538,prefit,
german_binary,1,threshold_optimizer,9,RF,EO,0.764,0.1189743589743589,no_prefit,
german_binary,1,threshold_optimizer,9,LR,DP,0.752,0.0528246515040352,prefit,
german_binary,1,threshold_optimizer,9,LR,DP,0.752,0.0528246515040352,no_prefit,
german_binary,1,threshold_optimizer,9,LR,TPR,0.752,0.0215384615384616,prefit,
german_binary,1,threshold_optimizer,9,LR,TPR,0.752,0.0215384615384616,no_prefit,
german_binary,1,threshold_optimizer,9,LR,FPR,0.756,0.0727762803234501,prefit,
german_binary,1,threshold_optimizer,9,LR,FPR,0.756,0.0727762803234501,no_prefit,
german_binary,1,threshold_optimizer,9,LR,EO,0.72,0.091644204851752,prefit,
german_binary,1,threshold_optimizer,9,LR,EO,0.72,0.091644204851752,no_prefit,
german_binary,1,threshold_optimizer,9,DT,DP,0.688,0.0140446494078189,prefit,
german_binary,1,threshold_optimizer,9,DT,DP,0.668,0.1434860077560004,no_prefit,
german_binary,1,threshold_optimizer,9,DT,TPR,0.688,0.0107692307692307,prefit,
german_binary,1,threshold_optimizer,9,DT,TPR,0.668,0.0476923076923077,no_prefit,
german_binary,1,threshold_optimizer,9,DT,FPR,0.688,0.0619946091644204,prefit,
german_binary,1,threshold_optimizer,9,DT,FPR,0.668,0.1185983827493261,no_prefit,
german_binary,1,threshold_optimizer,9,DT,EO,0.688,0.0619946091644204,prefit,
german_binary,1,threshold_optimizer,9,DT,EO,0.668,0.1185983827493261,no_prefit,
german_binary,1,threshold_optimizer,9,SVM,DP,0.736,0.0387800020962163,prefit,
german_binary,1,threshold_optimizer,9,SVM,DP,0.728,0.0037731893931454,no_prefit,
german_binary,1,threshold_optimizer,9,SVM,TPR,0.732,0.1123076923076923,prefit,
german_binary,1,threshold_optimizer,9,SVM,TPR,0.728,0.0738461538461539,no_prefit,
german_binary,1,threshold_optimizer,9,SVM,FPR,0.728,0.1203953279424977,prefit,
german_binary,1,threshold_optimizer,9,SVM,FPR,0.728,0.1203953279424977,no_prefit,
german_binary,1,threshold_optimizer,9,SVM,EO,0.704,0.1203953279424977,prefit,
german_binary,1,threshold_optimizer,9,SVM,EO,0.728,0.144102564102564,no_prefit,
german_binary,1,threshold_optimizer,9,MLP,DP,0.756,0.0730531390839535,prefit,
german_binary,1,threshold_optimizer,9,MLP,DP,0.776,0.0714809768368095,no_prefit,
german_binary,1,threshold_optimizer,9,MLP,TPR,0.76,0.1056410256410256,prefit,
german_binary,1,threshold_optimizer,9,MLP,TPR,0.78,0.1256410256410256,no_prefit,
german_binary,1,threshold_optimizer,9,MLP,FPR,0.764,0.0709793351302785,prefit,
german_binary,1,threshold_optimizer,9,MLP,FPR,0.784,0.0898472596585804,no_prefit,
german_binary,1,threshold_optimizer,9,MLP,EO,0.76,0.1625641025641025,prefit,
german_binary,1,threshold_optimizer,9,MLP,EO,0.788,0.137466307277628,no_prefit,
german_binary,1,threshold_optimizer,9,KNN,DP,0.732,0.0546064353841316,prefit,
german_binary,1,threshold_optimizer,9,KNN,DP,0.732,0.0546064353841316,no_prefit,
german_binary,1,threshold_optimizer,9,KNN,TPR,0.736,0.0615384615384615,prefit,
german_binary,1,threshold_optimizer,9,KNN,TPR,0.736,0.0615384615384615,no_prefit,
german_binary,1,threshold_optimizer,9,KNN,FPR,0.732,0.1769991015274034,prefit,
german_binary,1,threshold_optimizer,9,KNN,FPR,0.732,0.1769991015274034,no_prefit,
german_binary,1,threshold_optimizer,9,KNN,EO,0.704,0.1769991015274034,prefit,
german_binary,1,threshold_optimizer,9,KNN,EO,0.704,0.1769991015274034,no_prefit,
german_binary,1,threshold_optimizer,50,RF,DP,0.784,0.0486322188449848,prefit,
german_binary,1,threshold_optimizer,50,RF,DP,0.748,0.0110051357300072,no_prefit,
german_binary,1,threshold_optimizer,50,RF,TPR,0.796,0.1071794871794872,prefit,
german_binary,1,threshold_optimizer,50,RF,TPR,0.768,0.2225641025641026,no_prefit,
german_binary,1,threshold_optimizer,50,RF,FPR,0.796,0.1563342318059299,prefit,
german_binary,1,threshold_optimizer,50,RF,FPR,0.768,0.0323450134770889,no_prefit,
german_binary,1,threshold_optimizer,50,RF,EO,0.796,0.1563342318059299,prefit,
german_binary,1,threshold_optimizer,50,RF,EO,0.768,0.2225641025641026,no_prefit,
german_binary,1,threshold_optimizer,50,LR,DP,0.76,0.0102714600146736,prefit,
german_binary,1,threshold_optimizer,50,LR,DP,0.76,0.0102714600146736,no_prefit,
german_binary,1,threshold_optimizer,50,LR,TPR,0.756,0.0215384615384616,prefit,
german_binary,1,threshold_optimizer,50,LR,TPR,0.756,0.0215384615384616,no_prefit,
german_binary,1,threshold_optimizer,50,LR,FPR,0.76,0.022461814914645,prefit,
german_binary,1,threshold_optimizer,50,LR,FPR,0.76,0.022461814914645,no_prefit,
german_binary,1,threshold_optimizer,50,LR,EO,0.72,0.0523076923076922,prefit,
german_binary,1,threshold_optimizer,50,LR,EO,0.72,0.0523076923076922,no_prefit,
german_binary,1,threshold_optimizer,50,DT,DP,0.66,0.1139293575096949,prefit,
german_binary,1,threshold_optimizer,50,DT,DP,0.692,0.0399329210774552,no_prefit,
german_binary,1,threshold_optimizer,50,DT,TPR,0.668,0.1128205128205128,prefit,
german_binary,1,threshold_optimizer,50,DT,TPR,0.696,0.0492307692307693,no_prefit,
german_binary,1,threshold_optimizer,50,DT,FPR,0.668,0.12848158131177,prefit,
german_binary,1,threshold_optimizer,50,DT,FPR,0.696,0.0521114106019766,no_prefit,
german_binary,1,threshold_optimizer,50,DT,EO,0.668,0.12848158131177,prefit,
german_binary,1,threshold_optimizer,50,DT,EO,0.696,0.0521114106019766,no_prefit,
german_binary,1,threshold_optimizer,50,SVM,DP,0.72,0.046326380882507,prefit,
german_binary,1,threshold_optimizer,50,SVM,DP,0.736,0.081333193585578,no_prefit,
german_binary,1,threshold_optimizer,50,SVM,TPR,0.716,0.1123076923076923,prefit,
german_binary,1,threshold_optimizer,50,SVM,TPR,0.736,0.1123076923076923,no_prefit,
german_binary,1,threshold_optimizer,50,SVM,FPR,0.728,0.1203953279424977,prefit,
german_binary,1,threshold_optimizer,50,SVM,FPR,0.736,0.0727762803234501,no_prefit,
german_binary,1,threshold_optimizer,50,SVM,EO,0.716,0.1392632524707996,prefit,
german_binary,1,threshold_optimizer,50,SVM,EO,0.724,0.1374358974358973,no_prefit,
german_binary,1,threshold_optimizer,50,MLP,DP,0.78,0.08940362645425,prefit,
german_binary,1,threshold_optimizer,50,MLP,DP,0.752,0.0517765433392726,no_prefit,
german_binary,1,threshold_optimizer,50,MLP,TPR,0.776,0.0738461538461539,prefit,
german_binary,1,threshold_optimizer,50,MLP,TPR,0.76,0.0605128205128204,no_prefit,
german_binary,1,threshold_optimizer,50,MLP,FPR,0.776,0.0619946091644204,prefit,
german_binary,1,threshold_optimizer,50,MLP,FPR,0.764,0.0898472596585804,no_prefit,
german_binary,1,threshold_optimizer,50,MLP,EO,0.764,0.124102564102564,prefit,
german_binary,1,threshold_optimizer,50,MLP,EO,0.756,0.0898472596585804,no_prefit,
german_binary,1,threshold_optimizer,50,KNN,DP,0.724,0.0120532438947699,prefit,
german_binary,1,threshold_optimizer,50,KNN,DP,0.724,0.0120532438947699,no_prefit,
german_binary,1,threshold_optimizer,50,KNN,TPR,0.728,0.0153846153846154,prefit,
german_binary,1,threshold_optimizer,50,KNN,TPR,0.728,0.0153846153846154,no_prefit,
german_binary,1,threshold_optimizer,50,KNN,FPR,0.732,0.1769991015274034,prefit,
german_binary,1,threshold_optimizer,50,KNN,FPR,0.732,0.1769991015274034,no_prefit,
german_binary,1,threshold_optimizer,50,KNN,EO,0.7,0.233602875112309,prefit,
german_binary,1,threshold_optimizer,50,KNN,EO,0.7,0.233602875112309,no_prefit,
german_binary,1,threshold_optimizer,1111,RF,DP,0.784,0.0421339482234567,prefit,
german_binary,1,threshold_optimizer,1111,RF,DP,0.784,0.0976836809558746,no_prefit,
german_binary,1,threshold_optimizer,1111,RF,TPR,0.788,0.1205128205128205,prefit,
german_binary,1,threshold_optimizer,1111,RF,TPR,0.784,0.1323076923076922,no_prefit,
german_binary,1,threshold_optimizer,1111,RF,FPR,0.788,0.0323450134770889,prefit,
german_binary,1,threshold_optimizer,1111,RF,FPR,0.784,0.0898472596585804,no_prefit,
german_binary,1,threshold_optimizer,1111,RF,EO,0.788,0.1205128205128205,prefit,
german_binary,1,threshold_optimizer,1111,RF,EO,0.784,0.1323076923076922,no_prefit,
german_binary,1,threshold_optimizer,1111,LR,DP,0.752,0.0102714600146736,prefit,
german_binary,1,threshold_optimizer,1111,LR,DP,0.752,0.0102714600146736,no_prefit,
german_binary,1,threshold_optimizer,1111,LR,TPR,0.748,0.0169230769230768,prefit,
german_binary,1,threshold_optimizer,1111,LR,TPR,0.748,0.0169230769230768,no_prefit,
german_binary,1,threshold_optimizer,1111,LR,FPR,0.76,0.0727762803234501,prefit,
german_binary,1,threshold_optimizer,1111,LR,FPR,0.76,0.0727762803234501,no_prefit,
german_binary,1,threshold_optimizer,1111,LR,EO,0.716,0.0628930817610062,prefit,
german_binary,1,threshold_optimizer,1111,LR,EO,0.716,0.0628930817610062,no_prefit,
german_binary,1,threshold_optimizer,1111,DT,DP,0.672,0.0220102714600146,prefit,
german_binary,1,threshold_optimizer,1111,DT,DP,0.66,0.0975788701393983,no_prefit,
german_binary,1,threshold_optimizer,1111,DT,TPR,0.68,0.0943589743589743,prefit,
german_binary,1,threshold_optimizer,1111,DT,TPR,0.668,0.061025641025641,no_prefit,
german_binary,1,threshold_optimizer,1111,DT,FPR,0.68,0.0233602875112308,prefit,
german_binary,1,threshold_optimizer,1111,DT,FPR,0.668,0.0143755615453728,no_prefit,
german_binary,1,threshold_optimizer,1111,DT,EO,0.68,0.0943589743589743,prefit,
german_binary,1,threshold_optimizer,1111,DT,EO,0.668,0.061025641025641,no_prefit,
german_binary,1,threshold_optimizer,1111,SVM,DP,0.728,0.0387800020962163,prefit,
german_binary,1,threshold_optimizer,1111,SVM,DP,0.72,0.0037731893931454,no_prefit,
german_binary,1,threshold_optimizer,1111,SVM,TPR,0.724,0.1056410256410256,prefit,
german_binary,1,threshold_optimizer,1111,SVM,TPR,0.72,0.1123076923076923,no_prefit,
german_binary,1,threshold_optimizer,1111,SVM,FPR,0.732,0.0727762803234501,prefit,
german_binary,1,threshold_optimizer,1111,SVM,FPR,0.736,0.0727762803234501,no_prefit,
german_binary,1,threshold_optimizer,1111,SVM,EO,0.732,0.1307692307692307,prefit,
german_binary,1,threshold_optimizer,1111,SVM,EO,0.724,0.1307692307692307,no_prefit,
german_binary,1,threshold_optimizer,1111,MLP,DP,0.76,0.0320721098417356,prefit,
german_binary,1,threshold_optimizer,1111,MLP,DP,0.772,0.1057541138245466,no_prefit,
german_binary,1,threshold_optimizer,1111,MLP,TPR,0.76,0.0538461538461538,prefit,
german_binary,1,threshold_optimizer,1111,MLP,TPR,0.772,0.0605128205128204,no_prefit,
german_binary,1,threshold_optimizer,1111,MLP,FPR,0.752,0.1572327044025157,prefit,
german_binary,1,threshold_optimizer,1111,MLP,FPR,0.776,0.0521114106019766,no_prefit,
german_binary,1,threshold_optimizer,1111,MLP,EO,0.744,0.1572327044025157,prefit,
german_binary,1,threshold_optimizer,1111,MLP,EO,0.764,0.0271794871794871,no_prefit,
german_binary,1,threshold_optimizer,1111,KNN,DP,0.728,0.0758830311288124,prefit,
german_binary,1,threshold_optimizer,1111,KNN,DP,0.728,0.0758830311288124,no_prefit,
german_binary,1,threshold_optimizer,1111,KNN,TPR,0.732,0.0615384615384615,prefit,
german_binary,1,threshold_optimizer,1111,KNN,TPR,0.732,0.0615384615384615,no_prefit,
german_binary,1,threshold_optimizer,1111,KNN,FPR,0.728,0.224618149146451,prefit,
german_binary,1,threshold_optimizer,1111,KNN,FPR,0.728,0.224618149146451,no_prefit,
german_binary,1,threshold_optimizer,1111,KNN,EO,0.704,0.1958670260557052,prefit,
german_binary,1,threshold_optimizer,1111,KNN,EO,0.704,0.1958670260557052,no_prefit,
german_binary,2,threshold_optimizer,1,RF,DP,0.712,0.0072463768115942,prefit,
german_binary,2,threshold_optimizer,1,RF,DP,0.728,0.0115089514066495,no_prefit,
german_binary,2,threshold_optimizer,1,RF,TPR,0.732,0.0903225806451613,prefit,
german_binary,2,threshold_optimizer,1,RF,TPR,0.732,0.104516129032258,no_prefit,
german_binary,2,threshold_optimizer,1,RF,FPR,0.732,0.0340136054421768,prefit,
german_binary,2,threshold_optimizer,1,RF,FPR,0.732,0.0,no_prefit,
german_binary,2,threshold_optimizer,1,RF,EO,0.732,0.0903225806451613,prefit,
german_binary,2,threshold_optimizer,1,RF,EO,0.732,0.104516129032258,no_prefit,
german_binary,2,threshold_optimizer,1,LR,DP,0.744,0.0170502983802216,prefit,
german_binary,2,threshold_optimizer,1,LR,DP,0.744,0.0170502983802216,no_prefit,
german_binary,2,threshold_optimizer,1,LR,TPR,0.744,0.0361290322580645,prefit,
german_binary,2,threshold_optimizer,1,LR,TPR,0.744,0.0361290322580645,no_prefit,
german_binary,2,threshold_optimizer,1,LR,FPR,0.748,0.1496598639455781,prefit,
german_binary,2,threshold_optimizer,1,LR,FPR,0.748,0.1496598639455781,no_prefit,
german_binary,2,threshold_optimizer,1,LR,EO,0.704,0.2040816326530612,prefit,
german_binary,2,threshold_optimizer,1,LR,EO,0.704,0.2040816326530612,no_prefit,
german_binary,2,threshold_optimizer,1,DT,DP,0.668,0.0620204603580563,prefit,
german_binary,2,threshold_optimizer,1,DT,DP,0.664,0.070545609548167,no_prefit,
german_binary,2,threshold_optimizer,1,DT,TPR,0.672,0.1341935483870967,prefit,
german_binary,2,threshold_optimizer,1,DT,TPR,0.668,0.2477419354838709,no_prefit,
german_binary,2,threshold_optimizer,1,DT,FPR,0.672,0.0272108843537414,prefit,
german_binary,2,threshold_optimizer,1,DT,FPR,0.668,0.0340136054421769,no_prefit,
german_binary,2,threshold_optimizer,1,DT,EO,0.672,0.1341935483870967,prefit,
german_binary,2,threshold_optimizer,1,DT,EO,0.668,0.2477419354838709,no_prefit,
german_binary,2,threshold_optimizer,1,SVM,DP,0.76,0.0797101449275361,prefit,
german_binary,2,threshold_optimizer,1,SVM,DP,0.76,0.0072463768115942,no_prefit,
german_binary,2,threshold_optimizer,1,SVM,TPR,0.76,0.0503225806451612,prefit,
german_binary,2,threshold_optimizer,1,SVM,TPR,0.76,0.0296774193548386,no_prefit,
german_binary,2,threshold_optimizer,1,SVM,FPR,0.768,0.074829931972789,prefit,
german_binary,2,threshold_optimizer,1,SVM,FPR,0.768,0.0204081632653061,no_prefit,
german_binary,2,threshold_optimizer,1,SVM,EO,0.768,0.056774193548387,prefit,
german_binary,2,threshold_optimizer,1,SVM,EO,0.76,0.0204081632653061,no_prefit,
german_binary,2,threshold_optimizer,1,MLP,DP,0.736,0.0142796248934355,prefit,
german_binary,2,threshold_optimizer,1,MLP,DP,0.736,0.0460358056265984,no_prefit,
german_binary,2,threshold_optimizer,1,MLP,TPR,0.736,0.0038709677419355,prefit,
german_binary,2,threshold_optimizer,1,MLP,TPR,0.744,0.0090322580645161,no_prefit,
german_binary,2,threshold_optimizer,1,MLP,FPR,0.74,0.0068027210884353,prefit,
german_binary,2,threshold_optimizer,1,MLP,FPR,0.748,0.0068027210884353,no_prefit,
german_binary,2,threshold_optimizer,1,MLP,EO,0.732,0.0116129032258064,prefit,
german_binary,2,threshold_optimizer,1,MLP,EO,0.744,0.0272108843537415,no_prefit,
german_binary,2,threshold_optimizer,1,KNN,DP,0.72,0.0797101449275361,prefit,
german_binary,2,threshold_optimizer,1,KNN,DP,0.72,0.0797101449275361,no_prefit,
german_binary,2,threshold_optimizer,1,KNN,TPR,0.716,0.0761290322580644,prefit,
german_binary,2,threshold_optimizer,1,KNN,TPR,0.716,0.0761290322580644,no_prefit,
german_binary,2,threshold_optimizer,1,KNN,FPR,0.74,0.1496598639455781,prefit,
german_binary,2,threshold_optimizer,1,KNN,FPR,0.74,0.1496598639455781,no_prefit,
german_binary,2,threshold_optimizer,1,KNN,EO,0.732,0.0816326530612244,prefit,
german_binary,2,threshold_optimizer,1,KNN,EO,0.732,0.0816326530612244,no_prefit,
german_binary,2,threshold_optimizer,100,RF,DP,0.752,0.0338874680306905,prefit,
german_binary,2,threshold_optimizer,100,RF,DP,0.732,0.0172634271099744,no_prefit,
german_binary,2,threshold_optimizer,100,RF,TPR,0.76,0.1032258064516128,prefit,
german_binary,2,threshold_optimizer,100,RF,TPR,0.74,0.1174193548387096,no_prefit,
german_binary,2,threshold_optimizer,100,RF,FPR,0.76,0.2040816326530612,prefit,
german_binary,2,threshold_optimizer,100,RF,FPR,0.74,0.0680272108843537,no_prefit,
german_binary,2,threshold_optimizer,100,RF,EO,0.76,0.2040816326530612,prefit,
german_binary,2,threshold_optimizer,100,RF,EO,0.74,0.1174193548387096,no_prefit,
german_binary,2,threshold_optimizer,100,LR,DP,0.744,0.0264279624893435,prefit,
german_binary,2,threshold_optimizer,100,LR,DP,0.744,0.0264279624893435,no_prefit,
german_binary,2,threshold_optimizer,100,LR,TPR,0.736,0.0361290322580645,prefit,
german_binary,2,threshold_optimizer,100,LR,TPR,0.736,0.0361290322580645,no_prefit,
german_binary,2,threshold_optimizer,100,LR,FPR,0.756,0.0544217687074829,prefit,
german_binary,2,threshold_optimizer,100,LR,FPR,0.756,0.0544217687074829,no_prefit,
german_binary,2,threshold_optimizer,100,LR,EO,0.7,0.0952380952380952,prefit,
german_binary,2,threshold_optimizer,100,LR,EO,0.7,0.0952380952380952,no_prefit,
german_binary,2,threshold_optimizer,100,DT,DP,0.628,0.0044757033248081,prefit,
german_binary,2,threshold_optimizer,100,DT,DP,0.632,0.0031969309462915,no_prefit,
german_binary,2,threshold_optimizer,100,DT,TPR,0.628,0.0825806451612902,prefit,
german_binary,2,threshold_optimizer,100,DT,TPR,0.64,0.1548387096774194,no_prefit,
german_binary,2,threshold_optimizer,100,DT,FPR,0.628,0.0204081632653061,prefit,
german_binary,2,threshold_optimizer,100,DT,FPR,0.64,0.0408163265306122,no_prefit,
german_binary,2,threshold_optimizer,100,DT,EO,0.628,0.0825806451612902,prefit,
german_binary,2,threshold_optimizer,100,DT,EO,0.64,0.1548387096774194,no_prefit,
german_binary,2,threshold_optimizer,100,SVM,DP,0.764,0.0289855072463768,prefit,
german_binary,2,threshold_optimizer,100,SVM,DP,0.756,0.0144927536231883,no_prefit,
german_binary,2,threshold_optimizer,100,SVM,TPR,0.764,0.0103225806451613,prefit,
german_binary,2,threshold_optimizer,100,SVM,TPR,0.768,0.0103225806451613,no_prefit,
german_binary,2,threshold_optimizer,100,SVM,FPR,0.764,0.0272108843537415,prefit,
german_binary,2,threshold_optimizer,100,SVM,FPR,0.768,0.0272108843537415,no_prefit,
german_binary,2,threshold_optimizer,100,SVM,EO,0.756,0.0272108843537415,prefit,
german_binary,2,threshold_optimizer,100,SVM,EO,0.764,0.0476190476190476,no_prefit,
german_binary,2,threshold_optimizer,100,MLP,DP,0.744,0.019394714407502,prefit,
german_binary,2,threshold_optimizer,100,MLP,DP,0.756,0.0991048593350384,no_prefit,
german_binary,2,threshold_optimizer,100,MLP,TPR,0.728,0.1161290322580644,prefit,
german_binary,2,threshold_optimizer,100,MLP,TPR,0.756,0.0503225806451613,no_prefit,
german_binary,2,threshold_optimizer,100,MLP,FPR,0.744,0.129251700680272,prefit,
german_binary,2,threshold_optimizer,100,MLP,FPR,0.76,0.1564625850340136,no_prefit,
german_binary,2,threshold_optimizer,100,MLP,EO,0.736,0.0884353741496598,prefit,
german_binary,2,threshold_optimizer,100,MLP,EO,0.752,0.1564625850340136,no_prefit,
german_binary,2,threshold_optimizer,100,KNN,DP,0.724,0.0144927536231883,prefit,
german_binary,2,threshold_optimizer,100,KNN,DP,0.724,0.0144927536231883,no_prefit,
german_binary,2,threshold_optimizer,100,KNN,TPR,0.716,0.0361290322580645,prefit,
german_binary,2,threshold_optimizer,100,KNN,TPR,0.716,0.0361290322580645,no_prefit,
german_binary,2,threshold_optimizer,100,KNN,FPR,0.724,0.1020408163265306,prefit,
german_binary,2,threshold_optimizer,100,KNN,FPR,0.724,0.1020408163265306,no_prefit,
german_binary,2,threshold_optimizer,100,KNN,EO,0.704,0.0816326530612244,prefit,
german_binary,2,threshold_optimizer,100,KNN,EO,0.704,0.0816326530612244,no_prefit,
german_binary,2,threshold_optimizer,9,RF,DP,0.74,0.0262148337595907,prefit,
german_binary,2,threshold_optimizer,9,RF,DP,0.728,0.0843989769820972,no_prefit,
german_binary,2,threshold_optimizer,9,RF,TPR,0.744,0.1238709677419355,prefit,
german_binary,2,threshold_optimizer,9,RF,TPR,0.736,0.0309677419354839,no_prefit,
german_binary,2,threshold_optimizer,9,RF,FPR,0.744,0.0,prefit,
german_binary,2,threshold_optimizer,9,RF,FPR,0.736,0.2448979591836734,no_prefit,
german_binary,2,threshold_optimizer,9,RF,EO,0.744,0.1238709677419355,prefit,
german_binary,2,threshold_optimizer,9,RF,EO,0.736,0.2448979591836734,no_prefit,
german_binary,2,threshold_optimizer,9,LR,DP,0.752,0.0170502983802216,prefit,
german_binary,2,threshold_optimizer,9,LR,DP,0.752,0.0170502983802216,no_prefit,
german_binary,2,threshold_optimizer,9,LR,TPR,0.748,0.0038709677419355,prefit,
german_binary,2,threshold_optimizer,9,LR,TPR,0.748,0.0038709677419355,no_prefit,
german_binary,2,threshold_optimizer,9,LR,FPR,0.76,0.0544217687074829,prefit,
german_binary,2,threshold_optimizer,9,LR,FPR,0.76,0.0544217687074829,no_prefit,
german_binary,2,threshold_optimizer,9,LR,EO,0.712,0.0272108843537415,prefit,
german_binary,2,threshold_optimizer,9,LR,EO,0.712,0.0272108843537415,no_prefit,
german_binary,2,threshold_optimizer,9,DT,DP,0.64,0.0332480818414321,prefit,
german_binary,2,threshold_optimizer,9,DT,DP,0.648,0.0270673486786018,no_prefit,
german_binary,2,threshold_optimizer,9,DT,TPR,0.628,0.1354838709677419,prefit,
german_binary,2,threshold_optimizer,9,DT,TPR,0.652,0.1883870967741935,no_prefit,
german_binary,2,threshold_optimizer,9,DT,FPR,0.628,0.0408163265306122,prefit,
german_binary,2,threshold_optimizer,9,DT,FPR,0.652,0.074829931972789,no_prefit,
german_binary,2,threshold_optimizer,9,DT,EO,0.628,0.1354838709677419,prefit,
german_binary,2,threshold_optimizer,9,DT,EO,0.652,0.1883870967741935,no_prefit,
german_binary,2,threshold_optimizer,9,SVM,DP,0.768,0.0072463768115942,prefit,
german_binary,2,threshold_optimizer,9,SVM,DP,0.752,0.0072463768115942,no_prefit,
german_binary,2,threshold_optimizer,9,SVM,TPR,0.772,0.0503225806451612,prefit,
german_binary,2,threshold_optimizer,9,SVM,TPR,0.756,0.0296774193548386,no_prefit,
german_binary,2,threshold_optimizer,9,SVM,FPR,0.772,0.0272108843537415,prefit,
german_binary,2,threshold_optimizer,9,SVM,FPR,0.764,0.0272108843537415,no_prefit,
german_binary,2,threshold_optimizer,9,SVM,EO,0.772,0.0503225806451612,prefit,
german_binary,2,threshold_optimizer,9,SVM,EO,0.764,0.0296774193548386,no_prefit,
german_binary,2,threshold_optimizer,9,MLP,DP,0.756,0.0066069906223358,prefit,
german_binary,2,threshold_optimizer,9,MLP,DP,0.728,0.0255754475703324,no_prefit,
german_binary,2,threshold_optimizer,9,MLP,TPR,0.756,0.0554838709677419,prefit,
german_binary,2,threshold_optimizer,9,MLP,TPR,0.728,0.001290322580645,no_prefit,
german_binary,2,threshold_optimizer,9,MLP,FPR,0.756,0.0272108843537414,prefit,
german_binary,2,threshold_optimizer,9,MLP,FPR,0.74,0.1020408163265306,no_prefit,
german_binary,2,threshold_optimizer,9,MLP,EO,0.756,0.0554838709677419,prefit,
german_binary,2,threshold_optimizer,9,MLP,EO,0.712,0.1020408163265306,no_prefit,
german_binary,2,threshold_optimizer,9,KNN,DP,0.732,0.0289855072463768,prefit,
german_binary,2,threshold_optimizer,9,KNN,DP,0.732,0.0289855072463768,no_prefit,
german_binary,2,threshold_optimizer,9,KNN,TPR,0.728,0.0361290322580645,prefit,
german_binary,2,threshold_optimizer,9,KNN,TPR,0.728,0.0361290322580645,no_prefit,
german_binary,2,threshold_optimizer,9,KNN,FPR,0.736,0.1020408163265306,prefit,
german_binary,2,threshold_optimizer,9,KNN,FPR,0.736,0.1020408163265306,no_prefit,
german_binary,2,threshold_optimizer,9,KNN,EO,0.712,0.1428571428571429,prefit,
german_binary,2,threshold_optimizer,9,KNN,EO,0.712,0.1428571428571429,no_prefit,
german_binary,2,threshold_optimizer,50,RF,DP,0.744,0.0675618073316283,prefit,
german_binary,2,threshold_optimizer,50,RF,DP,0.748,0.052855924978687,no_prefit,
german_binary,2,threshold_optimizer,50,RF,TPR,0.752,0.0503225806451613,prefit,
german_binary,2,threshold_optimizer,50,RF,TPR,0.752,0.0374193548387097,no_prefit,
german_binary,2,threshold_optimizer,50,RF,FPR,0.752,0.1564625850340136,prefit,
german_binary,2,threshold_optimizer,50,RF,FPR,0.752,0.1836734693877551,no_prefit,
german_binary,2,threshold_optimizer,50,RF,EO,0.752,0.1564625850340136,prefit,
german_binary,2,threshold_optimizer,50,RF,EO,0.752,0.1836734693877551,no_prefit,
german_binary,2,threshold_optimizer,50,LR,DP,0.748,0.0481670929241261,prefit,
german_binary,2,threshold_optimizer,50,LR,DP,0.748,0.0481670929241261,no_prefit,
german_binary,2,threshold_optimizer,50,LR,TPR,0.752,0.0438709677419354,prefit,
german_binary,2,threshold_optimizer,50,LR,TPR,0.752,0.0438709677419354,no_prefit,
german_binary,2,threshold_optimizer,50,LR,FPR,0.756,0.0544217687074829,prefit,
german_binary,2,threshold_optimizer,50,LR,FPR,0.756,0.0544217687074829,no_prefit,
german_binary,2,threshold_optimizer,50,LR,EO,0.712,0.0476190476190475,prefit,
german_binary,2,threshold_optimizer,50,LR,EO,0.712,0.0476190476190475,no_prefit,
german_binary,2,threshold_optimizer,50,DT,DP,0.656,0.0031969309462915,prefit,
german_binary,2,threshold_optimizer,50,DT,DP,0.632,0.013000852514919,no_prefit,
german_binary,2,threshold_optimizer,50,DT,TPR,0.66,0.1277419354838709,prefit,
german_binary,2,threshold_optimizer,50,DT,TPR,0.628,0.1083870967741935,no_prefit,
