approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,compas_enc.csv,SP,0.25,3101,1,0,10800,2,1814,0.584972589,0,45,134.3741822,0.596241089,0.579842932,1,0.331754658,0.237275449,0.211919699,0.3,0.393410853,0.4,1,1,0.714285714,1,1,1,0.216783217,0.219512195,0.333333333,0.666666667,0.666666667,0.5,0.666666667,0.666666667,0.5
FlowOCT,compas_enc.csv,SP,0.2,3101,1,0,10800,2,1812,0.584327636,0,41,132.3378096,0.585871679,0.568717277,1,0.331754658,0.198727545,0.211919699,0.2,0.393410853,0.2,1,1,0.714285714,0.5,1,0.5,0.168181818,0.158536585,0.150997151,0.666666667,0.333333333,0.5,0.666666667,0.333333333,0.5
FlowOCT,compas_enc.csv,SP,0.35,3101,1,0,10800,2,1814,0.584972589,0,48,105.2054641,0.596241089,0.579842932,1,0.331754658,0.237275449,0.211919699,0.3,0.393410853,0.4,1,1,0.714285714,1,1,1,0.216783217,0.219512195,0.333333333,0.666666667,0.666666667,0.5,0.666666667,0.666666667,0.5
FlowOCT,compas_enc.csv,SP,0.3,3101,1,0,10800,2,1814,0.584972589,0,50,126.2037592,0.596241089,0.579842932,1,0.331754658,0.237275449,0.211919699,0.3,0.393410853,0.4,1,1,0.714285714,1,1,1,0.216783217,0.219512195,0.333333333,0.666666667,0.666666667,0.5,0.666666667,0.666666667,0.5
FlowOCT,compas_enc.csv,SP,0.45,3101,1,0,10800,2,2028,0.653982586,0,29,95.77844572,0.6830849,0.651832461,1,0.331754658,0.4125,0.211919699,0.407234962,0.393410853,0.8,1,1,0.714285714,0.556701031,1,1,0.423076923,0.416452442,1,0.649122807,0.642857143,0.692307692,0.649122807,0.642857143,1
FlowOCT,compas_enc.csv,SP,0.4,3101,1,0,10800,2,1964,0.633344083,0,36,86.81070375,0.644847699,0.62434555,1,0.331754658,0.4,0.211919699,0.451807229,0.393410853,0.193926411,1,1,0.714285714,0.80952381,1,0.462962963,0.25,0.142857143,0.150997151,1,0.888888889,0.391304348,1,0.888888889,0.391304348
FlowOCT,compas_enc.csv,SP,0.55,3101,1,0,10800,2,2028,0.653982586,0,37,113.5610456,0.6830849,0.651832461,1,0.331754658,0.4125,0.211919699,0.407234962,0.393410853,0.8,1,1,0.714285714,0.556701031,1,1,0.423076923,0.416452442,1,0.649122807,0.642857143,0.692307692,0.649122807,0.642857143,1
FlowOCT,compas_enc.csv,SP,0.5,3101,1,0,10800,2,2028,0.653982586,0,37,121.8228486,0.6830849,0.651832461,1,0.331754658,0.4125,0.211919699,0.407234962,0.393410853,0.8,1,1,0.714285714,0.556701031,1,1,0.423076923,0.416452442,1,0.649122807,0.642857143,0.692307692,0.649122807,0.642857143,1
FlowOCT,compas_enc.csv,SP,0.6,3101,1,0,10800,2,2028,0.653982586,0,37,109.7332888,0.6830849,0.651832461,1,0.331754658,0.4125,0.211919699,0.407234962,0.393410853,0.8,1,1,0.714285714,0.556701031,1,1,0.423076923,0.416452442,1,0.649122807,0.642857143,0.692307692,0.649122807,0.642857143,1
FlowOCT,compas_enc.csv,CSP,0.01,3101,2,0,10800,2,1733,0.558851983,0,246,1930.973298,0.565780946,0.553664921,1,0.331754658,0.144664032,0.211919699,0.124045802,0.393410853,0.151041667,1,0,0.714285714,1,1,1,0.25,0.107969152,0.125356125,0.333333333,0.222222222,0.205128205,0.333333333,0.222222222,0.205128205
FlowOCT,compas_enc.csv,CSP,0.05,3101,2,0,10800,9,1733,0.558851983,6.001154068,7285,10800.9122,0.565780946,0.553664921,1,0.331754658,0.144664032,0.211919699,0.124045802,0.393410853,0.151041667,1,0,0.714285714,1,1,1,0.25,0.107969152,0.125356125,0.333333333,0.222222222,0.205128205,0.333333333,0.222222222,0.205128205
FlowOCT,compas_enc.csv,CSP,0.15,3101,2,0,10800,2,1780,0.574008384,0,12292,5762.095503,0.580686973,0.562827225,1,0.331754658,0.083850932,0.211919699,0.1,0.393410853,0.25,1,0.142857143,0.714285714,0.333333333,1,0.5,0.043927649,0.046272494,0.060240964,0.120813397,0.333333333,0.333333333,0.120813397,0.333333333,0.333333333
