approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,german_enc.csv,EOdds,0.08,502,2,0,10800,2,373,0.743027888,0,23463,1832.385611,0.716,0.641129032,1,0.165711308,0.073436254,0.1875,0.256944444,0.175,0.202433628,0.8,0.777777778,1,1,1,1,0.078947368,0.517241379,0.289473684,0.022857143,0.175268817,0.23952381,0.078947368,0.517241379,0.289473684
FlowOCT,german_enc.csv,EOdds,0.09,502,2,0,10800,2,373,0.743027888,0,32884,2853.855268,0.716,0.641129032,1,0.165711308,0.073436254,0.1875,0.256944444,0.175,0.202433628,0.8,0.777777778,1,1,1,1,0.078947368,0.517241379,0.289473684,0.022857143,0.175268817,0.23952381,0.078947368,0.517241379,0.289473684
FlowOCT,german_enc.csv,EOdds,0.11,502,2,0,10800,2,376,0.749003984,0,37012,2529.185153,0.692,0.64516129,1,0.165711308,0.037421989,0.1875,0.284722222,0.175,0.140372671,0.8,0.727272727,1,1,1,0.777777778,0.1,0.196078431,0.360902256,0.106666667,0.255913978,0.115981735,0.106666667,0.255913978,0.360902256
FlowOCT,german_enc.csv,EOdds,0.12,502,2,0,10800,2,376,0.749003984,0,34861,2957.007911,0.692,0.64516129,1,0.165711308,0.037421989,0.1875,0.284722222,0.175,0.140372671,0.8,0.727272727,1,1,1,0.777777778,0.1,0.196078431,0.360902256,0.106666667,0.255913978,0.115981735,0.106666667,0.255913978,0.360902256
FlowOCT,german_enc.csv,EOdds,0.13,502,2,0,10800,2,376,0.749003984,0,26841,2308.973731,0.692,0.64516129,1,0.165711308,0.037421989,0.1875,0.284722222,0.175,0.140372671,0.8,0.727272727,1,1,1,0.777777778,0.1,0.196078431,0.360902256,0.106666667,0.255913978,0.115981735,0.106666667,0.255913978,0.360902256
FlowOCT,german_enc.csv,EOdds,0.14,502,2,0,10800,2,381,0.758964143,0,24578,1899.362085,0.692,0.641129032,1,0.165711308,0.060820368,0.1875,0.284722222,0.175,0.07515528,0.8,0.727272727,1,1,1,0.666666667,0.131578947,0.196078431,0.334586466,0.106666667,0.255913978,0.066666667,0.131578947,0.255913978,0.334586466
FlowOCT,german_enc.csv,EOdds,0.15,502,2,0,10800,2,381,0.758964143,0,50710,3568.937787,0.692,0.641129032,1,0.165711308,0.060820368,0.1875,0.284722222,0.175,0.07515528,0.8,0.727272727,1,1,1,0.666666667,0.131578947,0.196078431,0.334586466,0.106666667,0.255913978,0.066666667,0.131578947,0.255913978,0.334586466
FlowOCT,german_enc.csv,EOdds,0.16,502,2,0,10800,2,381,0.758964143,0,62336,2857.508714,0.692,0.641129032,1,0.165711308,0.060820368,0.1875,0.284722222,0.175,0.07515528,0.8,0.727272727,1,1,1,0.666666667,0.131578947,0.196078431,0.334586466,0.106666667,0.255913978,0.066666667,0.131578947,0.255913978,0.334586466
FlowOCT,german_enc.csv,EOdds,0.17,502,2,0,10800,2,381,0.758964143,0,49653,3211.685059,0.692,0.641129032,1,0.165711308,0.060820368,0.1875,0.284722222,0.175,0.07515528,0.8,0.727272727,1,1,1,0.666666667,0.131578947,0.196078431,0.334586466,0.106666667,0.255913978,0.066666667,0.131578947,0.255913978,0.334586466
FlowOCT,german_enc.csv,EOdds,0.18,502,2,0,10800,2,381,0.758964143,0,59963,3072.505813,0.692,0.641129032,1,0.165711308,0.060820368,0.1875,0.284722222,0.175,0.07515528,0.8,0.727272727,1,1,1,0.666666667,0.131578947,0.196078431,0.334586466,0.106666667,0.255913978,0.066666667,0.131578947,0.255913978,0.334586466
