approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train data,pe train pred,pe test data,pe test pred,pe cal data,pe cal pred,EOpp train data,EOpp train pred,EOpp test data,EOpp test pred,EOpp cal data,EOpp cal pred
FlowOCT,compas_enc.csv,PE,0.25,3101,1,0,10800,2,2083,0.6717188,0,43,60.07325339,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,PE,0.2,3101,1,0,10800,2,2083,0.6717188,0,37,67.82527924,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,PE,0.35,3101,1,0,10800,2,2083,0.6717188,0,42,90.85184002,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,PE,0.3,3101,1,0,10800,2,2083,0.6717188,0,31,58.19116259,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,PE,0.45,3101,1,0,10800,2,2083,0.6717188,0,37,69.01785731,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,PE,0.4,3101,1,0,10800,2,2083,0.6717188,0,47,89.61192036,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,PE,0.55,3101,1,0,10800,2,2083,0.6717188,0,39,78.34572959,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,PE,0.5,3101,1,0,10800,2,2083,0.6717188,0,35,83.31015587,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,PE,0.6,3101,1,0,10800,2,2083,0.6717188,0,46,75.32918882,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,SP,0.01,3101,1,0,10800,2,1723,0.555627217,0,39,383.7754114,0.55411536,0.573298429,5,0.648809524,0.006373486,0.583030303,0.006060606,0.65,0.011523688,0.823529412,0.027624309,0.838129496,0.017985612,1,0.1,0,0,0,0,0,0,0,0.013774105,0,0.01039501,0,0.043478261
FlowOCT,compas_enc.csv,SP,0.05,3101,1,0,10800,2,1723,0.555627217,0,47,300.7355704,0.55411536,0.573298429,5,0.648809524,0.006373486,0.583030303,0.006060606,0.65,0.011523688,0.823529412,0.027624309,0.838129496,0.017985612,1,0.1,0,0,0,0,0,0,0,0.013774105,0,0.01039501,0,0.043478261
FlowOCT,compas_enc.csv,SP,0.15,3101,1,0,10800,2,1881,0.606578523,0,44,277.0200253,0.624108879,0.629581152,5,0.648809524,0.103357877,0.583030303,0.272727273,0.65,0.15,0.823529412,0.405963303,0.838129496,0.432038835,1,0.5,0,0.20212766,0,0.208333333,0,0.148255814,0,0.316129032,0,0.548387097,0,0.52173913
FlowOCT,compas_enc.csv,SP,0.1,3101,1,0,10800,2,1723,0.555627217,0,50,313.8094039,0.55411536,0.573298429,5,0.648809524,0.006373486,0.583030303,0.006060606,0.65,0.011523688,0.823529412,0.027624309,0.838129496,0.017985612,1,0.1,0,0,0,0,0,0,0,0.013774105,0,0.01039501,0,0.043478261
FlowOCT,compas_enc.csv,SP,0.25,3101,1,0,10800,2,2023,0.652370203,0,39,96.17777777,0.659105638,0.679319372,5,0.648809524,0.188234089,0.583030303,0.557575758,0.65,0.301920615,0.823529412,1,0.838129496,0.75,1,1,0,0.354103343,0,0.39244186,0,0.34375,0,0.349462366,0,0.6875,0,0.695652174
FlowOCT,compas_enc.csv,SP,0.2,3101,1,0,10800,2,2023,0.652370203,0,31,183.6927025,0.659105638,0.679319372,5,0.648809524,0.188234089,0.583030303,0.557575758,0.65,0.301920615,0.823529412,1,0.838129496,0.75,1,1,0,0.354103343,0,0.39244186,0,0.34375,0,0.349462366,0,0.6875,0,0.695652174
FlowOCT,compas_enc.csv,SP,0.35,3101,1,0,10800,2,2023,0.652370203,0,42,106.9267595,0.659105638,0.679319372,5,0.648809524,0.188234089,0.583030303,0.557575758,0.65,0.301920615,0.823529412,1,0.838129496,0.75,1,1,0,0.354103343,0,0.39244186,0,0.34375,0,0.349462366,0,0.6875,0,0.695652174
FlowOCT,compas_enc.csv,SP,0.3,3101,1,0,10800,2,2023,0.652370203,0,40,110.3080714,0.659105638,0.679319372,5,0.648809524,0.188234089,0.583030303,0.557575758,0.65,0.301920615,0.823529412,1,0.838129496,0.75,1,1,0,0.354103343,0,0.39244186,0,0.34375,0,0.349462366,0,0.6875,0,0.695652174
FlowOCT,compas_enc.csv,SP,0.45,3101,1,0,10800,2,2083,0.6717188,0,39,99.27292013,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,SP,0.4,3101,1,0,10800,2,2083,0.6717188,0,31,89.95288157,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,SP,0.55,3101,1,0,10800,2,2083,0.6717188,0,39,128.2039039,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,SP,0.5,3101,1,0,10800,2,2083,0.6717188,0,31,76.07510805,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,SP,0.6,3101,1,0,10800,2,2083,0.6717188,0,33,101.7540226,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,CSP,0.01,3101,2,0,10800,2,2083,0.6717188,0,930,2238.164671,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,CSP,0.05,3101,2,0,10800,2,2083,0.6717188,0,1772,4241.155595,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,CSP,0.15,3101,2,0,10800,2,2083,0.6717188,0,3033,3643.23729,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,CSP,0.1,3101,2,0,10800,2,2083,0.6717188,0,1876,2874.840543,0.69669475,0.682591623,5,0.648809524,0.375,0.583030303,0.336969697,0.65,0.202599085,0.823529412,1.11E-16,0.838129496,1,1,0,0,0.139817629,0,0.130813953,0,0.139534884,0,0.433333333,0,0.5,0,0.739130435
FlowOCT,compas_enc.csv,CSP,0.25,3101,2,0,10800,2,2095,0.67558852,0,5680,5251.026627,0.683732988,0.689790576,5,0.648809524,0.375,0.583030303,0.36,0.65,0.228236714,0.823529412,0.181818182,0.838129496,0.963855422,1,0.2,0,0.162613982,0,0.188953488,0,0.162790698,0,0.433333333,0,0.482328482,0,0.782608696
FlowOCT,compas_enc.csv,CSP,0.2,3101,2,0,10800,2,2095,0.67558852,0,4756,4628.756603,0.683732988,0.689790576,5,0.648809524,0.375,0.583030303,0.36,0.65,0.228236714,0.823529412,0.181818182,0.838129496,0.963855422,1,0.2,0,0.162613982,0,0.188953488,0,0.162790698,0,0.433333333,0,0.482328482,0,0.782608696
FlowOCT,compas_enc.csv,CSP,0.35,3101,2,0,10800,2,2095,0.67558852,0,4018,5169.179355,0.683732988,0.689790576,5,0.648809524,0.375,0.583030303,0.36,0.65,0.228236714,0.823529412,0.181818182,0.838129496,0.963855422,1,0.2,0,0.162613982,0,0.188953488,0,0.162790698,0,0.433333333,0,0.482328482,0,0.782608696
FlowOCT,compas_enc.csv,CSP,0.3,3101,2,0,10800,2,2095,0.67558852,0,3972,2422.197432,0.683732988,0.689790576,5,0.648809524,0.375,0.583030303,0.36,0.65,0.228236714,0.823529412,0.181818182,0.838129496,0.963855422,1,0.2,0,0.162613982,0,0.188953488,0,0.162790698,0,0.433333333,0,0.482328482,0,0.782608696
FlowOCT,compas_enc.csv,CSP,0.45,3101,2,0,10800,2,2216,0.714608191,0,3980,4181.394954,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,CSP,0.4,3101,2,0,10800,2,2190,0.706223799,0,4137,4238.25516,0.743357097,0.721858639,5,0.648809524,0.43452381,0.583030303,0.522424242,0.65,0.267349552,0.823529412,0.381690141,0.838129496,1,1,0.235294118,0,0.279635258,0,0.255813953,0,0.25,0,0.364738292,0,0.713097713,0,0.666666667
FlowOCT,compas_enc.csv,CSP,0.55,3101,2,0,10800,2,2216,0.714608191,0,5115,3749.947412,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,CSP,0.5,3101,2,0,10800,2,2216,0.714608191,0,2958,2552.896445,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,CSP,0.6,3101,2,0,10800,2,2216,0.714608191,0,4839,3972.633208,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOdds,0.01,3101,2,0,10800,2,1719,0.554337311,0,8357,2553.732441,0.55411536,0.569371728,5,0.648809524,0.005736138,0.583030303,0.007272727,0.65,0.011494253,0.823529412,0.017892644,0.838129496,0.021582734,1,0.1,0,0,0,0,0,0,0,0.009879254,0,0.012474012,0,0.043478261
FlowOCT,compas_enc.csv,EOdds,0.05,3101,2,0,10800,2,1757,0.566591422,0,9181,6294.60971,0.565132858,0.583769634,5,0.648809524,0.026131294,0.583030303,0.024242424,0.65,0.034571063,0.823529412,0.090909091,0.838129496,0.133333333,1,0.2,0,0.00729927,0,0.010309278,0,0.015625,0,0.045005488,0,0.03950104,0,0.061784897
FlowOCT,compas_enc.csv,EOdds,0.15,3101,2,0,10800,2,2057,0.663334408,0,4102,4292.274843,0.696046662,0.696989529,5,0.648809524,0.208333333,0.583030303,0.326060606,0.65,0.5,0.823529412,0.45526839,0.838129496,0.533333333,1,1,0,0.121580547,0,0.119186047,0,0.104651163,0,0.127272727,0,0.474012474,0,0.666666667
FlowOCT,compas_enc.csv,EOdds,0.1,3101,2,0,10800,2,1933,0.623347307,0,4096,3222.041501,0.644199611,0.636780105,5,0.648809524,0.100655559,0.583030303,0.204848485,0.65,0.25,0.823529412,0.666666667,0.838129496,0.733333333,1,1,0,0.1,0,0.063953488,0,0.066860465,0,0.084705452,0,0.3125,0,0.333333333
FlowOCT,compas_enc.csv,EOdds,0.25,3101,2,0,10800,2,2084,0.672041277,0,3860,2242.943034,0.699287103,0.701570681,5,0.648809524,0.209357644,0.583030303,0.418181818,0.65,0.4,0.823529412,0.463220676,0.838129496,0.6,1,1,0,0.226443769,0,0.218023256,0,0.180232558,0,0.182795699,0,0.677419355,0,0.666666667
FlowOCT,compas_enc.csv,EOdds,0.2,3101,2,0,10800,2,2059,0.663979361,0,4236,4214.030848,0.692806222,0.685863874,5,0.648809524,0.183241252,0.583030303,0.357575758,0.65,0.307298335,0.823529412,0.449304175,0.838129496,0.533333333,1,1,0,0.167173252,0,0.152777778,0,0.14244186,0,0.186056368,0,0.548387097,0,0.4375
FlowOCT,compas_enc.csv,EOdds,0.35,3101,2,0,10800,2,2216,0.714608191,0,2707,4564.793253,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOdds,0.3,3101,2,0,10800,2,2172,0.70041922,0,4555,5497.118171,0.725210629,0.718586387,5,0.648809524,0.261904762,0.583030303,0.483636364,0.65,0.4,0.823529412,0.409090909,0.838129496,0.705035971,1,1,0,0.3,0,0.25872093,0,0.215116279,0,0.179596552,0,0.644490644,0,0.695652174
FlowOCT,compas_enc.csv,EOdds,0.45,3101,2,0,10800,2,2216,0.714608191,0,4658,3774.556483,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOdds,0.4,3101,2,0,10800,2,2216,0.714608191,0,3110,3742.430819,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOdds,0.55,3101,2,0,10800,2,2216,0.714608191,0,6436,5266.460923,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOdds,0.5,3101,2,0,10800,2,2216,0.714608191,0,3973,4004.28432,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOdds,0.6,3101,2,0,10800,2,2216,0.714608191,0,5681,2766.313447,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOpp,0.01,3101,2,0,10800,2,1719,0.554337311,0,1728,789.9219916,0.55411536,0.569371728,5,0.648809524,0.005736138,0.583030303,0.007272727,0.65,0.011494253,0.823529412,0.017892644,0.838129496,0.021582734,1,0.1,0,0,0,0,0,0,0,0.009879254,0,0.012474012,0,0.043478261
FlowOCT,compas_enc.csv,EOpp,0.05,3101,2,0,10800,2,1757,0.566591422,0,9931,2506.558768,0.565132858,0.583769634,5,0.648809524,0.026131294,0.583030303,0.024242424,0.65,0.034571063,0.823529412,0.090909091,0.838129496,0.133333333,1,0.2,0,0.00729927,0,0.010309278,0,0.015625,0,0.045005488,0,0.03950104,0,0.061784897
FlowOCT,compas_enc.csv,EOpp,0.15,3101,2,0,10800,2,2082,0.671396324,0,3496,1374.201584,0.688269605,0.69960733,5,0.648809524,0.3125,0.583030303,0.499393939,0.65,0.4,0.823529412,0.677932406,0.838129496,0.629496403,1,1,0,0.308510638,0,0.311046512,0,0.3125,0,0.126447364,0,0.634095634,0,0.666666667
FlowOCT,compas_enc.csv,EOpp,0.1,3101,2,0,10800,2,2050,0.661077072,0,6139,1502.386003,0.672715489,0.696335079,5,0.648809524,0.297482473,0.583030303,0.585454545,0.65,0.286491677,0.823529412,1,0.838129496,0.8,1,1,0,0.369300912,0,0.401162791,0,0.333333333,0,0.095534861,0,0.717255717,0,0.666666667
FlowOCT,compas_enc.csv,EOpp,0.25,3101,2,0,10800,2,2172,0.70041922,0,1802,1066.869935,0.725210629,0.718586387,5,0.648809524,0.261904762,0.583030303,0.483636364,0.65,0.4,0.823529412,0.409090909,0.838129496,0.705035971,1,1,0,0.3,0,0.25872093,0,0.215116279,0,0.179596552,0,0.644490644,0,0.695652174
FlowOCT,compas_enc.csv,EOpp,0.2,3101,2,0,10800,2,2172,0.70041922,0,2722,981.5579188,0.725210629,0.718586387,5,0.648809524,0.261904762,0.583030303,0.483636364,0.65,0.4,0.823529412,0.409090909,0.838129496,0.705035971,1,1,0,0.3,0,0.25872093,0,0.215116279,0,0.179596552,0,0.644490644,0,0.695652174
FlowOCT,compas_enc.csv,EOpp,0.35,3101,2,0,10800,2,2216,0.714608191,0,1678,843.5806649,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOpp,0.3,3101,2,0,10800,2,2216,0.714608191,0,3208,1354.642667,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOpp,0.45,3101,2,0,10800,2,2216,0.714608191,0,1615,816.856709,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOpp,0.4,3101,2,0,10800,2,2216,0.714608191,0,1406,686.842452,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOpp,0.55,3101,2,0,10800,2,2216,0.714608191,0,2476,880.5211849,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOpp,0.5,3101,2,0,10800,2,2216,0.714608191,0,2231,816.027061,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,EOpp,0.6,3101,2,0,10800,2,2216,0.714608191,0,1440,939.7327888,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,None,1,3101,2,0,10800,2,2216,0.714608191,0,1102,241.9850011,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,PE,0.01,3101,2,0,10800,2,1831,0.590454692,0,3639,1140.129819,0.591704472,0.607329843,5,0.648809524,0.166666667,0.583030303,0.071515152,0.65,0.25,0.823529412,0.333333333,0.838129496,0.266666667,1,1,0,0.00729927,0,0.020618557,0,0.015625,0,0.2,0,0.118503119,0,0.333333333
FlowOCT,compas_enc.csv,PE,0.05,3101,2,0,10800,2,1952,0.629474363,0,3191,1636.878444,0.646143876,0.646596859,5,0.648809524,0.166666667,0.583030303,0.172121212,0.65,0.25,0.823529412,0.463220676,0.838129496,0.6,1,1,0,0.027355623,0,0.026162791,0,0.031976744,0,0.236004391,0,0.276507277,0,0.333333333
FlowOCT,compas_enc.csv,PE,0.15,3101,2,0,10800,2,2103,0.678168333,0,2207,1857.880588,0.694102398,0.687172775,5,0.648809524,0.5,0.583030303,0.282424242,0.65,0.164157358,0.823529412,1,0.838129496,0.866666667,1,0.294871795,0,0.092705167,0,0.078488372,0,0.111111111,0,0.6,0,0.428274428,0,0.74251497
FlowOCT,compas_enc.csv,PE,0.1,3101,2,0,10800,2,2103,0.678168333,0,2949,1548.700812,0.694102398,0.687172775,5,0.648809524,0.5,0.583030303,0.282424242,0.65,0.164157358,0.823529412,1,0.838129496,0.866666667,1,0.294871795,0,0.092705167,0,0.078488372,0,0.111111111,0,0.6,0,0.428274428,0,0.74251497
FlowOCT,compas_enc.csv,PE,0.25,3101,2,0,10800,2,2188,0.705578846,0,2075,2048.786977,0.746597537,0.732984293,5,0.648809524,0.464285714,0.583030303,0.490909091,0.65,0.3,0.823529412,0.404225352,0.838129496,0.987951807,1,0.5,0,0.234042553,0,0.223837209,0,0.212209302,0,0.367493113,0,0.681912682,0,0.568862275
FlowOCT,compas_enc.csv,PE,0.2,3101,2,0,10800,2,2103,0.678168333,0,2597,997.9929039,0.694102398,0.687172775,5,0.648809524,0.5,0.583030303,0.282424242,0.65,0.164157358,0.823529412,1,0.838129496,0.866666667,1,0.294871795,0,0.092705167,0,0.078488372,0,0.111111111,0,0.6,0,0.428274428,0,0.74251497
FlowOCT,compas_enc.csv,PE,0.35,3101,2,0,10800,2,2216,0.714608191,0,1284,1294.097642,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,PE,0.3,3101,2,0,10800,2,2199,0.709126088,0,2024,1771.942977,0.73882048,0.735602094,5,0.648809524,0.258604207,0.583030303,0.511515152,0.65,0.215905097,0.823529412,0.821073559,0.838129496,0.8,1,1,0,0.287234043,0,0.26744186,0,0.229651163,0,0.408602151,0,0.741935484,0,0.666666667
FlowOCT,compas_enc.csv,PE,0.45,3101,2,0,10800,2,2216,0.714608191,0,1256,1368.005053,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,PE,0.4,3101,2,0,10800,2,2216,0.714608191,0,1450,963.9960132,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,PE,0.55,3101,2,0,10800,2,2216,0.714608191,0,2402,1879.71762,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,PE,0.5,3101,2,0,10800,2,2216,0.714608191,0,2606,1853.657171,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,PE,0.6,3101,2,0,10800,2,2216,0.714608191,0,1775,1239.644473,0.750486066,0.737565445,5,0.648809524,0.375,0.583030303,0.583030303,0.65,0.233862782,0.823529412,0.405963303,0.838129496,1,1,0.5,0,0.338905775,0,0.322674419,0,0.287790698,0,0.3,0,0.774193548,0,0.413173653
FlowOCT,compas_enc.csv,SP,0.01,3101,2,0,10800,9,1730,0.557884553,56.30057803,4355,10800.28268,0.560596241,0.570680628,5,0.648809524,0.009560229,0.583030303,0.0234375,0.65,0.25,0.823529412,0.055248619,0.838129496,0.2,1,1,0,0.001383126,0,0.010309278,0,0.002906977,0,0.024793388,0,0.064516129,0,0.333333333
FlowOCT,compas_enc.csv,SP,0.05,3101,2,0,10800,9,1792,0.577878104,11.49553571,10180,10800.66542,0.577446533,0.60078534,5,0.648809524,0.042702358,0.583030303,0.046060606,0.65,0.061459667,0.823529412,0.170731707,0.838129496,0.136690647,1,0.193548387,0,0.001519757,0,0.002906977,0,0,0,0.08974359,0,0.076923077,0,0.109839817
FlowOCT,compas_enc.csv,SP,0.15,3101,2,0,10800,2,2019,0.651080297,0,7320,9177.154584,0.649384316,0.671465969,5,0.648809524,0.140615041,0.583030303,0.557575758,0.65,0.305747126,0.823529412,1,0.838129496,0.705035971,1,1,0,0.354103343,0,0.458333333,0,0.484375,0,0.284946237,0,0.675675676,0,0.666666667
FlowOCT,compas_enc.csv,SP,0.1,3101,2,0,10800,9,1897,0.611738149,32.05060622,6828,10800.49098,0.626053143,0.626963351,5,0.648809524,0.097833015,0.583030303,0.272727273,0.65,0.15,0.823529412,1,0.838129496,1,1,1,0,0.20212766,0,0.208333333,0,0.148255814,0,0.316129032,0,0.548387097,0,0.52173913
